# Global statistics file
######################################################
# The quantities are all given in internal units!
#
# (0)  Simulation step
#      Unit = dimensionless
# (1)  Time since Big Bang (cosmological run), Time since start of the simulation (non-cosmological run).
#      Unit = 1.000000e+00 s
#      Unit = 3.168877e-08 yr 
#      Unit = 3.168877e-14 Myr 
# (2)  Scale factor
#      Unit = dimensionless
# (3)  Redshift
#      Unit = dimensionless
# (4)  Total mass in the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (5)  Total gas mass in the simulation (Particle type 0). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (6)  Total dark matter mass in the simulation (Particle type 1 & 2). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (7)  Total sink mass in the simulation (Particle type 3). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (8)  Total stellar mass in the simulation (Particle type 4). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (9)  Total black hole mass in the simulation (Particle type 5). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (10) Total metal mass in the gas phase. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (11) Total metal mass locked in stars. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (12) Total metal mass locked in black holes. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (13) Total kinetic energy (physical). 
#      Unit = 1.000000e+00 erg
# (14) Total internal (thermal) energy of the gas (physical). 
#      Unit = 1.000000e+00 erg
# (15) Total potential energy (physical). 
#      Unit = 1.000000e+00 erg
# (16) Total radiated energy of the gas (physical). 
#      Unit = 1.000000e+00 erg
# (17) Total gas entropy (physical). 
#      Unit = 1.000000e+00 gram**(0.333) * cm**(4.000) * s**(-2.000)
# (18) Comoving centre of mass of the simulation (x coordinate). 
#      Unit = 1.000000e+00 cm
#      Unit = 3.240779e-19 pc
#      Unit = 3.240779e-25 Mpc
# (19) Comoving centre of mass of the simulation (y coordinate). 
#      Unit = 1.000000e+00 cm
#      Unit = 3.240779e-19 pc
#      Unit = 3.240779e-25 Mpc
# (20) Comoving centre of mass of the simulation (z coordinate). 
#      Unit = 1.000000e+00 cm
#      Unit = 3.240779e-19 pc
#      Unit = 3.240779e-25 Mpc
# (21) Comoving momentum of the simulation (x coordinate). 
#      Unit = 1.000000e+00 gram * cm * s**-1
# (22) Comoving momentum of the simulation (y coordinate). 
#      Unit = 1.000000e+00 gram * cm * s**-1
# (23) Comoving momentum of the simulation (z coordinate). 
#      Unit = 1.000000e+00 gram * cm * s**-1
# (24) Comoving angular momentum of the simulation (x coordinate). 
#      Unit = 1.000000e+00 gram * cm**2 * s**-1
# (25) Comoving angular momentum of the simulation (y coordinate). 
#      Unit = 1.000000e+00 gram * cm**2 * s**-1
# (26) Comoving angular momentum of the simulation (z coordinate). 
#      Unit = 1.000000e+00 gram * cm**2 * s**-1
# (27) Sum of instantaneous accretion rate of all black holes in the simulation. 
#      Unit = 1.000000e+00 gram * s**-1
#      Unit = 1.587043e-26 Msun/yr
# (28)  Total mass accreted by black holes in the simulation (not including mass accreted by progenitors that have merged in the current BHs). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (29)  Total black hole subgrid mass in the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (30) Total Hydrogen (all species) mass in the gas phase of the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (31) Total Molecular Hydrogen mass in the gas phase of the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (32) Total Atomic Hydrogen mass in the gas phase of the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (33) Total Helium (all species) mass in the gas phase of the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (34) Total Magnetic Energy B2/(2*mu0) in thesimulation. 
#      Unit = 1.000000e+00 erg
# (35) Total DivB error in thesimulation. 
#      Unit = dimensionless
# (36) Total Cross Helicity :: sum(V.B) in thesimulation. 
#      Unit = 1.000000e+00 gram * cm * s**-3 * A**-1 
# (37) Total Magnetic Helicity :: sum(A.B) in thesimulation. 
#      Unit = 1.000000e+00 gram**2 * cm * s**-4 * A**-2
#
#           (0)            (1)            (2)            (3)            (4)            (5)            (6)            (7)            (8)            (9)           (10)           (11)           (12)           (13)           (14)           (15)           (16)           (17)           (18)           (19)           (20)           (21)           (22)           (23)           (24)           (25)           (26)           (27)           (28)           (29)           (30)           (31)           (32)           (33)           (34)            (35)            (36)            (37) 
#          Step           Time              a              z     Total mass       Gas mass        DM mass      Sink mass      Star mass        BH mass     Gas Z mass    Star Z mass      BH Z mass    Kin. Energy    Int. Energy    Pot. energy    Rad. energy    Gas Entropy          CoM x          CoM y          CoM z         Mom. x         Mom. y         Mom. z    Ang. mom. x    Ang. mom. y    Ang. mom. z   BH acc. rate   BH acc. mass   BH sub. mass     Gas H mass    Gas H2 mass    Gas HI mass    Gas He mass    Mag. Energy        DivB err  Cross Helicity   Mag. Helicity 
            102   6.000000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.931861e+00   3.131730e-02   0.000000e+00   0.000000e+00   1.505093e-02   9.998709e-01   1.000046e+00   1.000068e+00   8.554029e-04  -2.464858e-04  -3.859988e-04  -1.362254e-04   1.238111e-03  -1.101504e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.242585e+04   3.063145e+02  -8.098648e+00   0.000000e+00
            107   6.300000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.927561e+00   3.329769e-02   0.000000e+00   0.000000e+00   1.576825e-02   9.998712e-01   1.000046e+00   1.000067e+00   8.553081e-04  -2.467492e-04  -3.858870e-04  -1.358870e-04   1.237890e-03  -1.101747e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.256629e+04   3.036801e+02  -8.099138e+00   0.000000e+00
            112   6.600000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.923216e+00   3.532130e-02   0.000000e+00   0.000000e+00   1.648321e-02   9.998715e-01   1.000046e+00   1.000067e+00   8.552065e-04  -2.470179e-04  -3.857998e-04  -1.355717e-04   1.237685e-03  -1.101991e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.271005e+04   3.012301e+02  -8.095854e+00   0.000000e+00
            117   6.900000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.918826e+00   3.738891e-02   0.000000e+00   0.000000e+00   1.719611e-02   9.998719e-01   1.000045e+00   1.000067e+00   8.550963e-04  -2.472899e-04  -3.857425e-04  -1.352860e-04   1.237501e-03  -1.102231e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.285728e+04   2.994374e+02  -8.098604e+00   0.000000e+00
            122   7.200000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.914389e+00   3.950148e-02   0.000000e+00   0.000000e+00   1.790730e-02   9.998722e-01   1.000045e+00   1.000067e+00   8.549739e-04  -2.475683e-04  -3.857175e-04  -1.350304e-04   1.237339e-03  -1.102466e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.300809e+04   2.980245e+02  -8.112522e+00   0.000000e+00
            128   7.500000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.909904e+00   4.166078e-02   0.000000e+00   0.000000e+00   1.861804e-02   9.998725e-01   1.000045e+00   1.000067e+00   8.548442e-04  -2.478437e-04  -3.857270e-04  -1.348175e-04   1.237206e-03  -1.102692e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.316252e+04   2.970748e+02  -8.130764e+00   0.000000e+00
            133   7.800000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.905373e+00   4.386602e-02   0.000000e+00   0.000000e+00   1.932680e-02   9.998728e-01   1.000045e+00   1.000067e+00   8.547066e-04  -2.481166e-04  -3.857661e-04  -1.346398e-04   1.237096e-03  -1.102908e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.332073e+04   2.965112e+02  -8.139078e+00   0.000000e+00
            138   8.100000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.900794e+00   4.611846e-02   0.000000e+00   0.000000e+00   2.003461e-02   9.998731e-01   1.000045e+00   1.000067e+00   8.545592e-04  -2.483849e-04  -3.858355e-04  -1.345011e-04   1.237012e-03  -1.103110e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.348282e+04   2.965011e+02  -8.142257e+00   0.000000e+00
            143   8.400000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.896167e+00   4.841871e-02   0.000000e+00   0.000000e+00   2.074165e-02   9.998735e-01   1.000045e+00   1.000066e+00   8.544032e-04  -2.486494e-04  -3.859397e-04  -1.344067e-04   1.236958e-03  -1.103299e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.364895e+04   2.971937e+02  -8.147097e+00   0.000000e+00
            148   8.700000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.891491e+00   5.076747e-02   0.000000e+00   0.000000e+00   2.144812e-02   9.998738e-01   1.000045e+00   1.000066e+00   8.542379e-04  -2.489141e-04  -3.860794e-04  -1.343516e-04   1.236937e-03  -1.103478e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.381925e+04   2.988414e+02  -8.152392e+00   0.000000e+00
            153   9.000000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.886765e+00   5.316549e-02   0.000000e+00   0.000000e+00   2.215422e-02   9.998741e-01   1.000045e+00   1.000066e+00   8.540615e-04  -2.491781e-04  -3.862566e-04  -1.343381e-04   1.236950e-03  -1.103643e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.399384e+04   3.010294e+02  -8.159031e+00   0.000000e+00
            158   9.300000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.881989e+00   5.561352e-02   0.000000e+00   0.000000e+00   2.286015e-02   9.998744e-01   1.000045e+00   1.000066e+00   8.538742e-04  -2.494351e-04  -3.864649e-04  -1.343676e-04   1.236994e-03  -1.103790e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.417284e+04   3.037402e+02  -8.166645e+00   0.000000e+00
            163   9.600000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.877163e+00   5.811214e-02   0.000000e+00   0.000000e+00   2.356605e-02   9.998747e-01   1.000045e+00   1.000066e+00   8.536763e-04  -2.496864e-04  -3.866970e-04  -1.344324e-04   1.237061e-03  -1.103918e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.435636e+04   3.070209e+02  -8.173797e+00   0.000000e+00
            168   9.900000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.872285e+00   6.066179e-02   0.000000e+00   0.000000e+00   2.427200e-02   9.998751e-01   1.000045e+00   1.000066e+00   8.534649e-04  -2.499305e-04  -3.869507e-04  -1.345327e-04   1.237149e-03  -1.104024e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.454458e+04   3.109960e+02  -8.176407e+00   0.000000e+00
            174   1.020000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.867352e+00   6.326418e-02   0.000000e+00   0.000000e+00   2.497928e-02   9.998754e-01   1.000044e+00   1.000066e+00   8.532423e-04  -2.501683e-04  -3.872274e-04  -1.346698e-04   1.237261e-03  -1.104112e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.473757e+04   3.170353e+02  -8.182267e+00   0.000000e+00
            179   1.050000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.862369e+00   6.591797e-02   0.000000e+00   0.000000e+00   2.568590e-02   9.998757e-01   1.000044e+00   1.000065e+00   8.530067e-04  -2.504060e-04  -3.875288e-04  -1.348384e-04   1.237399e-03  -1.104184e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.493566e+04   3.223900e+02  -8.186032e+00   0.000000e+00
            184   1.080000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.857334e+00   6.862471e-02   0.000000e+00   0.000000e+00   2.639300e-02   9.998760e-01   1.000044e+00   1.000065e+00   8.527542e-04  -2.506400e-04  -3.878640e-04  -1.350541e-04   1.237569e-03  -1.104233e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.513887e+04   3.281854e+02  -8.197212e+00   0.000000e+00
            189   1.110000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.852244e+00   7.138493e-02   0.000000e+00   0.000000e+00   2.710070e-02   9.998763e-01   1.000044e+00   1.000065e+00   8.524844e-04  -2.508629e-04  -3.882275e-04  -1.353174e-04   1.237764e-03  -1.104252e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.534733e+04   3.344832e+02  -8.219475e+00   0.000000e+00
            194   1.140000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.847101e+00   7.419906e-02   0.000000e+00   0.000000e+00   2.780906e-02   9.998767e-01   1.000044e+00   1.000065e+00   8.521995e-04  -2.510755e-04  -3.886159e-04  -1.356250e-04   1.237983e-03  -1.104243e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.556122e+04   3.413930e+02  -8.246191e+00   0.000000e+00
            199   1.170000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.841903e+00   7.706759e-02   0.000000e+00   0.000000e+00   2.851819e-02   9.998770e-01   1.000044e+00   1.000065e+00   8.518978e-04  -2.512797e-04  -3.890116e-04  -1.359571e-04   1.238208e-03  -1.104207e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.578071e+04   3.487202e+02  -8.270385e+00   0.000000e+00
            204   1.200000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.836651e+00   7.999108e-02   0.000000e+00   0.000000e+00   2.922819e-02   9.998773e-01   1.000044e+00   1.000065e+00   8.515798e-04  -2.514776e-04  -3.894108e-04  -1.363114e-04   1.238434e-03  -1.104146e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.600596e+04   3.563958e+02  -8.269821e+00   0.000000e+00
            209   1.230000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.831342e+00   8.297004e-02   0.000000e+00   0.000000e+00   2.993917e-02   9.998776e-01   1.000044e+00   1.000065e+00   8.512444e-04  -2.516737e-04  -3.898192e-04  -1.366895e-04   1.238670e-03  -1.104062e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.623715e+04   3.644298e+02  -8.245987e+00   0.000000e+00
            215   1.260000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.825975e+00   8.600614e-02   0.000000e+00   0.000000e+00   3.065250e-02   9.998779e-01   1.000044e+00   1.000064e+00   8.508864e-04  -2.518695e-04  -3.902486e-04  -1.371056e-04   1.238922e-03  -1.103954e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.647422e+04   3.749884e+02  -8.227595e+00   0.000000e+00
            220   1.290000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.820555e+00   8.909788e-02   0.000000e+00   0.000000e+00   3.136593e-02   9.998783e-01   1.000044e+00   1.000064e+00   8.505055e-04  -2.520566e-04  -3.907069e-04  -1.375746e-04   1.239196e-03  -1.103809e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.671776e+04   3.841084e+02  -8.222670e+00   0.000000e+00
            225   1.320000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.815077e+00   9.224672e-02   0.000000e+00   0.000000e+00   3.208070e-02   9.998786e-01   1.000044e+00   1.000064e+00   8.500977e-04  -2.522358e-04  -3.911844e-04  -1.380860e-04   1.239483e-03  -1.103628e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.696772e+04   3.934583e+02  -8.246807e+00   0.000000e+00
            230   1.350000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.809543e+00   9.545327e-02   0.000000e+00   0.000000e+00   3.279693e-02   9.998789e-01   1.000043e+00   1.000064e+00   8.496644e-04  -2.524087e-04  -3.916636e-04  -1.386214e-04   1.239764e-03  -1.103411e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.722423e+04   4.030248e+02  -8.263000e+00   0.000000e+00
            235   1.380000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.803951e+00   9.871811e-02   0.000000e+00   0.000000e+00   3.351475e-02   9.998792e-01   1.000043e+00   1.000064e+00   8.492105e-04  -2.525792e-04  -3.921377e-04  -1.391683e-04   1.240038e-03  -1.103170e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.748744e+04   4.128027e+02  -8.255167e+00   0.000000e+00
            240   1.410000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.798302e+00   1.020417e-01   0.000000e+00   0.000000e+00   3.423427e-02   9.998795e-01   1.000043e+00   1.000064e+00   8.487394e-04  -2.527489e-04  -3.926117e-04  -1.397337e-04   1.240315e-03  -1.102907e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.775752e+04   4.229895e+02  -8.221479e+00   0.000000e+00
            245   1.440000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.792595e+00   1.054244e-01   0.000000e+00   0.000000e+00   3.495558e-02   9.998798e-01   1.000043e+00   1.000063e+00   8.482507e-04  -2.529144e-04  -3.931037e-04  -1.403425e-04   1.240615e-03  -1.102618e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.803466e+04   4.333935e+02  -8.182582e+00   0.000000e+00
            250   1.470000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.786831e+00   1.088668e-01   0.000000e+00   0.000000e+00   3.567882e-02   9.998802e-01   1.000043e+00   1.000063e+00   8.477359e-04  -2.530706e-04  -3.936259e-04  -1.410141e-04   1.240943e-03  -1.102292e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.831904e+04   4.440128e+02  -8.160515e+00   0.000000e+00
            256   1.500000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.781005e+00   1.123706e-01   0.000000e+00   0.000000e+00   3.640563e-02   9.998805e-01   1.000043e+00   1.000063e+00   8.471925e-04  -2.532137e-04  -3.941788e-04  -1.417549e-04   1.241300e-03  -1.101919e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.861044e+04   4.576927e+02  -8.161026e+00   0.000000e+00
            261   1.530000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.775124e+00   1.159341e-01   0.000000e+00   0.000000e+00   3.713330e-02   9.998808e-01   1.000043e+00   1.000063e+00   8.466187e-04  -2.533422e-04  -3.947449e-04  -1.425474e-04   1.241667e-03  -1.101496e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.890983e+04   4.692939e+02  -8.167695e+00   0.000000e+00
            266   1.560000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.769184e+00   1.195587e-01   0.000000e+00   0.000000e+00   3.786330e-02   9.998811e-01   1.000043e+00   1.000063e+00   8.460201e-04  -2.534636e-04  -3.953075e-04  -1.433675e-04   1.242034e-03  -1.101038e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.921703e+04   4.811060e+02  -8.153462e+00   0.000000e+00
            271   1.590000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.763187e+00   1.232450e-01   0.000000e+00   0.000000e+00   3.859583e-02   9.998814e-01   1.000043e+00   1.000063e+00   8.453932e-04  -2.535842e-04  -3.958558e-04  -1.441991e-04   1.242387e-03  -1.100545e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.953216e+04   4.930895e+02  -8.087599e+00   0.000000e+00
            276   1.620000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.757132e+00   1.269938e-01   0.000000e+00   0.000000e+00   3.933111e-02   9.998817e-01   1.000043e+00   1.000063e+00   8.447391e-04  -2.537011e-04  -3.964011e-04  -1.450576e-04   1.242737e-03  -1.100017e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.985534e+04   5.048063e+02  -7.973573e+00   0.000000e+00
            281   1.650000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.751020e+00   1.308055e-01   0.000000e+00   0.000000e+00   4.006929e-02   9.998821e-01   1.000042e+00   1.000062e+00   8.440563e-04  -2.538100e-04  -3.969624e-04  -1.459686e-04   1.243102e-03  -1.099448e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.018668e+04   5.168197e+02  -7.849894e+00   0.000000e+00
            286   1.680000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.744850e+00   1.346805e-01   0.000000e+00   0.000000e+00   4.081049e-02   9.998824e-01   1.000042e+00   1.000062e+00   8.433476e-04  -2.539055e-04  -3.975527e-04  -1.469533e-04   1.243500e-03  -1.098832e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.052639e+04   5.294425e+02  -7.763169e+00   0.000000e+00
