# Global statistics file
######################################################
# The quantities are all given in internal units!
#
# (0)  Simulation step
#      Unit = dimensionless
# (1)  Time since Big Bang (cosmological run), Time since start of the simulation (non-cosmological run).
#      Unit = 1.000000e+00 s
#      Unit = 3.168877e-08 yr 
#      Unit = 3.168877e-14 Myr 
# (2)  Scale factor
#      Unit = dimensionless
# (3)  Redshift
#      Unit = dimensionless
# (4)  Total mass in the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (5)  Total gas mass in the simulation (Particle type 0). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (6)  Total dark matter mass in the simulation (Particle type 1 & 2). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (7)  Total sink mass in the simulation (Particle type 3). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (8)  Total stellar mass in the simulation (Particle type 4). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (9)  Total black hole mass in the simulation (Particle type 5). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (10) Total metal mass in the gas phase. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (11) Total metal mass locked in stars. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (12) Total metal mass locked in black holes. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (13) Total kinetic energy (physical). 
#      Unit = 1.000000e+00 erg
# (14) Total internal (thermal) energy of the gas (physical). 
#      Unit = 1.000000e+00 erg
# (15) Total potential energy (physical). 
#      Unit = 1.000000e+00 erg
# (16) Total radiated energy of the gas (physical). 
#      Unit = 1.000000e+00 erg
# (17) Total gas entropy (physical). 
#      Unit = 1.000000e+00 gram**(0.333) * cm**(4.000) * s**(-2.000)
# (18) Comoving centre of mass of the simulation (x coordinate). 
#      Unit = 1.000000e+00 cm
#      Unit = 3.240779e-19 pc
#      Unit = 3.240779e-25 Mpc
# (19) Comoving centre of mass of the simulation (y coordinate). 
#      Unit = 1.000000e+00 cm
#      Unit = 3.240779e-19 pc
#      Unit = 3.240779e-25 Mpc
# (20) Comoving centre of mass of the simulation (z coordinate). 
#      Unit = 1.000000e+00 cm
#      Unit = 3.240779e-19 pc
#      Unit = 3.240779e-25 Mpc
# (21) Comoving momentum of the simulation (x coordinate). 
#      Unit = 1.000000e+00 gram * cm * s**-1
# (22) Comoving momentum of the simulation (y coordinate). 
#      Unit = 1.000000e+00 gram * cm * s**-1
# (23) Comoving momentum of the simulation (z coordinate). 
#      Unit = 1.000000e+00 gram * cm * s**-1
# (24) Comoving angular momentum of the simulation (x coordinate). 
#      Unit = 1.000000e+00 gram * cm**2 * s**-1
# (25) Comoving angular momentum of the simulation (y coordinate). 
#      Unit = 1.000000e+00 gram * cm**2 * s**-1
# (26) Comoving angular momentum of the simulation (z coordinate). 
#      Unit = 1.000000e+00 gram * cm**2 * s**-1
# (27) Sum of instantaneous accretion rate of all black holes in the simulation. 
#      Unit = 1.000000e+00 gram * s**-1
#      Unit = 1.587043e-26 Msun/yr
# (28)  Total mass accreted by black holes in the simulation (not including mass accreted by progenitors that have merged in the current BHs). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (29)  Total black hole subgrid mass in the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (30) Total Hydrogen (all species) mass in the gas phase of the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (31) Total Molecular Hydrogen mass in the gas phase of the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (32) Total Atomic Hydrogen mass in the gas phase of the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (33) Total Helium (all species) mass in the gas phase of the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (34) Total Magnetic Energy B2/(2*mu0) in thesimulation. 
#      Unit = 1.000000e+00 erg
# (35) Total DivB error in thesimulation. 
#      Unit = dimensionless
# (36) Total Cross Helicity :: sum(V.B) in thesimulation. 
#      Unit = 1.000000e+00 gram * cm * s**-3 * A**-1 
# (37) Total Magnetic Helicity :: sum(A.B) in thesimulation. 
#      Unit = 1.000000e+00 gram**2 * cm * s**-4 * A**-2
#
#           (0)            (1)            (2)            (3)            (4)            (5)            (6)            (7)            (8)            (9)           (10)           (11)           (12)           (13)           (14)           (15)           (16)           (17)           (18)           (19)           (20)           (21)           (22)           (23)           (24)           (25)           (26)           (27)           (28)           (29)           (30)           (31)           (32)           (33)           (34)            (35)            (36)            (37) 
#          Step           Time              a              z     Total mass       Gas mass        DM mass      Sink mass      Star mass        BH mass     Gas Z mass    Star Z mass      BH Z mass    Kin. Energy    Int. Energy    Pot. energy    Rad. energy    Gas Entropy          CoM x          CoM y          CoM z         Mom. x         Mom. y         Mom. z    Ang. mom. x    Ang. mom. y    Ang. mom. z   BH acc. rate   BH acc. mass   BH sub. mass     Gas H mass    Gas H2 mass    Gas HI mass    Gas He mass    Mag. Energy        DivB err  Cross Helicity   Mag. Helicity 
            148   8.700000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.890574e+00   4.924740e-02   0.000000e+00   0.000000e+00   2.047546e-02   9.998738e-01   1.000045e+00   1.000066e+00   8.514202e-04  -2.592099e-04  -3.753820e-04  -9.763703e-05   1.222914e-03  -1.113431e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.401797e+04   5.781689e+02  -1.143694e+01   0.000000e+00
            153   9.000000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.885814e+00   5.157934e-02   0.000000e+00   0.000000e+00   2.114990e-02   9.998741e-01   1.000045e+00   1.000066e+00   8.511585e-04  -2.600710e-04  -3.752626e-04  -9.631732e-05   1.222861e-03  -1.114195e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.420565e+04   5.652559e+02  -1.156276e+01   0.000000e+00
            158   9.300000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.881003e+00   5.395837e-02   0.000000e+00   0.000000e+00   2.182321e-02   9.998744e-01   1.000045e+00   1.000066e+00   8.508826e-04  -2.609329e-04  -3.752215e-04  -9.513998e-05   1.222913e-03  -1.114947e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.439856e+04   5.552168e+02  -1.168737e+01   0.000000e+00
            163   9.600000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.876141e+00   5.638491e-02   0.000000e+00   0.000000e+00   2.249545e-02   9.998747e-01   1.000045e+00   1.000066e+00   8.505898e-04  -2.617902e-04  -3.752576e-04  -9.410980e-05   1.223068e-03  -1.115677e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.459690e+04   5.467481e+02  -1.181213e+01   0.000000e+00
            168   9.900000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.871226e+00   5.885936e-02   0.000000e+00   0.000000e+00   2.316663e-02   9.998750e-01   1.000044e+00   1.000066e+00   8.502778e-04  -2.626459e-04  -3.753718e-04  -9.322497e-05   1.223328e-03  -1.116385e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.480085e+04   5.392440e+02  -1.193916e+01   0.000000e+00
            174   1.020000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.866256e+00   6.138323e-02   0.000000e+00   0.000000e+00   2.383780e-02   9.998754e-01   1.000044e+00   1.000066e+00   8.499426e-04  -2.634979e-04  -3.755634e-04  -9.249168e-05   1.223692e-03  -1.117067e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.501045e+04   5.309929e+02  -1.207633e+01   0.000000e+00
            179   1.050000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.861235e+00   6.395500e-02   0.000000e+00   0.000000e+00   2.450711e-02   9.998757e-01   1.000044e+00   1.000065e+00   8.495821e-04  -2.643427e-04  -3.758290e-04  -9.190803e-05   1.224157e-03  -1.117713e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.522617e+04   5.242935e+02  -1.220431e+01   0.000000e+00
            184   1.080000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.856160e+00   6.657595e-02   0.000000e+00   0.000000e+00   2.517549e-02   9.998760e-01   1.000044e+00   1.000065e+00   8.491934e-04  -2.651821e-04  -3.761665e-04  -9.146986e-05   1.224716e-03  -1.118323e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.544808e+04   5.176191e+02  -1.233109e+01   0.000000e+00
            189   1.110000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.851030e+00   6.924648e-02   0.000000e+00   0.000000e+00   2.584296e-02   9.998763e-01   1.000044e+00   1.000065e+00   8.487738e-04  -2.660134e-04  -3.765754e-04  -9.118081e-05   1.225369e-03  -1.118893e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.567636e+04   5.111044e+02  -1.245824e+01   0.000000e+00
            194   1.140000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.845846e+00   7.196698e-02   0.000000e+00   0.000000e+00   2.650955e-02   9.998766e-01   1.000044e+00   1.000065e+00   8.483184e-04  -2.668398e-04  -3.770482e-04  -9.103208e-05   1.226108e-03  -1.119417e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.591121e+04   5.049762e+02  -1.258339e+01   0.000000e+00
            199   1.170000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.840607e+00   7.473783e-02   0.000000e+00   0.000000e+00   2.717527e-02   9.998769e-01   1.000044e+00   1.000065e+00   8.478276e-04  -2.676607e-04  -3.775855e-04  -9.102622e-05   1.226932e-03  -1.119896e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.615283e+04   4.995312e+02  -1.270568e+01   0.000000e+00
            204   1.200000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.835312e+00   7.755938e-02   0.000000e+00   0.000000e+00   2.784013e-02   9.998773e-01   1.000044e+00   1.000065e+00   8.472960e-04  -2.684772e-04  -3.781852e-04  -9.116054e-05   1.227832e-03  -1.120327e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.640142e+04   4.948574e+02  -1.282627e+01   0.000000e+00
            209   1.230000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.829961e+00   8.043202e-02   0.000000e+00   0.000000e+00   2.850417e-02   9.998776e-01   1.000044e+00   1.000065e+00   8.467218e-04  -2.692867e-04  -3.788394e-04  -9.143155e-05   1.228803e-03  -1.120702e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.665717e+04   4.913567e+02  -1.294102e+01   0.000000e+00
            215   1.260000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.824551e+00   8.335723e-02   0.000000e+00   0.000000e+00   2.916844e-02   9.998779e-01   1.000044e+00   1.000064e+00   8.461011e-04  -2.700949e-04  -3.795492e-04  -9.183600e-05   1.229838e-03  -1.121025e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.691991e+04   4.891112e+02  -1.306496e+01   0.000000e+00
            220   1.290000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.819087e+00   8.633353e-02   0.000000e+00   0.000000e+00   2.983104e-02   9.998782e-01   1.000043e+00   1.000064e+00   8.454355e-04  -2.709021e-04  -3.803077e-04  -9.236617e-05   1.230932e-03  -1.121293e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.719058e+04   4.890166e+02  -1.317005e+01   0.000000e+00
            225   1.320000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.813566e+00   8.936212e-02   0.000000e+00   0.000000e+00   3.049290e-02   9.998785e-01   1.000043e+00   1.000064e+00   8.447162e-04  -2.717059e-04  -3.811175e-04  -9.303188e-05   1.232076e-03  -1.121499e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.746902e+04   4.904410e+02  -1.327355e+01   0.000000e+00
            230   1.350000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.807987e+00   9.244340e-02   0.000000e+00   0.000000e+00   3.115404e-02   9.998789e-01   1.000043e+00   1.000064e+00   8.439428e-04  -2.725097e-04  -3.819727e-04  -9.382558e-05   1.233264e-03  -1.121641e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.775546e+04   4.931499e+02  -1.337133e+01   0.000000e+00
            235   1.380000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.802352e+00   9.557776e-02   0.000000e+00   0.000000e+00   3.181448e-02   9.998792e-01   1.000043e+00   1.000064e+00   8.431121e-04  -2.733137e-04  -3.828734e-04  -9.474938e-05   1.234488e-03  -1.121717e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.805009e+04   4.971257e+02  -1.346762e+01   0.000000e+00
            240   1.410000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.796659e+00   9.876557e-02   0.000000e+00   0.000000e+00   3.247424e-02   9.998795e-01   1.000043e+00   1.000064e+00   8.422203e-04  -2.741190e-04  -3.838154e-04  -9.579990e-05   1.235741e-03  -1.121723e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.835313e+04   5.021452e+02  -1.355944e+01   0.000000e+00
            245   1.440000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.790908e+00   1.020072e-01   0.000000e+00   0.000000e+00   3.313335e-02   9.998798e-01   1.000043e+00   1.000064e+00   8.412679e-04  -2.749300e-04  -3.847991e-04  -9.697925e-05   1.237020e-03  -1.121662e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.866479e+04   5.078798e+02  -1.364893e+01   0.000000e+00
            250   1.470000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.785100e+00   1.053031e-01   0.000000e+00   0.000000e+00   3.379184e-02   9.998801e-01   1.000043e+00   1.000063e+00   8.402473e-04  -2.757479e-04  -3.858242e-04  -9.828947e-05   1.238315e-03  -1.121525e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.898528e+04   5.142613e+02  -1.373379e+01   0.000000e+00
            256   1.500000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.779230e+00   1.086545e-01   0.000000e+00   0.000000e+00   3.445082e-02   9.998804e-01   1.000043e+00   1.000063e+00   8.391592e-04  -2.765772e-04  -3.868824e-04  -9.972289e-05   1.239618e-03  -1.121317e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.931407e+04   5.226348e+02  -1.381920e+01   0.000000e+00
            261   1.530000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.773306e+00   1.120602e-01   0.000000e+00   0.000000e+00   3.510829e-02   9.998807e-01   1.000043e+00   1.000063e+00   8.379991e-04  -2.774155e-04  -3.879722e-04  -1.012821e-04   1.240917e-03  -1.121027e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.965281e+04   5.299650e+02  -1.389780e+01   0.000000e+00
            266   1.560000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.767325e+00   1.155213e-01   0.000000e+00   0.000000e+00   3.576525e-02   9.998811e-01   1.000043e+00   1.000063e+00   8.367678e-04  -2.782677e-04  -3.890917e-04  -1.029677e-04   1.242210e-03  -1.120660e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.000103e+04   5.374186e+02  -1.397275e+01   0.000000e+00
            271   1.590000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.761286e+00   1.190381e-01   0.000000e+00   0.000000e+00   3.642171e-02   9.998814e-01   1.000042e+00   1.000063e+00   8.354642e-04  -2.791352e-04  -3.902390e-04  -1.047828e-04   1.243491e-03  -1.120213e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.035892e+04   5.449345e+02  -1.404071e+01   0.000000e+00
            276   1.620000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.755190e+00   1.226110e-01   0.000000e+00   0.000000e+00   3.707772e-02   9.998817e-01   1.000042e+00   1.000063e+00   8.340850e-04  -2.800273e-04  -3.914101e-04  -1.067215e-04   1.244750e-03  -1.119690e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.072672e+04   5.523991e+02  -1.410179e+01   0.000000e+00
            281   1.650000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.749038e+00   1.262404e-01   0.000000e+00   0.000000e+00   3.773330e-02   9.998820e-01   1.000042e+00   1.000063e+00   8.326291e-04  -2.809409e-04  -3.925982e-04  -1.087872e-04   1.245978e-03  -1.119085e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.110465e+04   5.596656e+02  -1.415487e+01   0.000000e+00
            286   1.680000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.742830e+00   1.299266e-01   0.000000e+00   0.000000e+00   3.838850e-02   9.998823e-01   1.000042e+00   1.000062e+00   8.310963e-04  -2.818802e-04  -3.937978e-04  -1.109781e-04   1.247163e-03  -1.118401e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.149290e+04   5.666939e+02  -1.420335e+01   0.000000e+00
            291   1.710000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.736566e+00   1.336701e-01   0.000000e+00   0.000000e+00   3.904335e-02   9.998826e-01   1.000042e+00   1.000062e+00   8.294854e-04  -2.828496e-04  -3.950028e-04  -1.132948e-04   1.248301e-03  -1.117635e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.189172e+04   5.734670e+02  -1.424483e+01   0.000000e+00
            296   1.740000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.730247e+00   1.374712e-01   0.000000e+00   0.000000e+00   3.969789e-02   9.998829e-01   1.000042e+00   1.000062e+00   8.277952e-04  -2.838505e-04  -3.962077e-04  -1.157385e-04   1.249383e-03  -1.116788e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.230131e+04   5.798385e+02  -1.428005e+01   0.000000e+00
            302   1.770000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.723869e+00   1.413316e-01   0.000000e+00   0.000000e+00   4.035353e-02   9.998832e-01   1.000042e+00   1.000062e+00   8.260269e-04  -2.848911e-04  -3.974090e-04  -1.183109e-04   1.250403e-03  -1.115867e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.272065e+04   5.871169e+02  -1.431473e+01   0.000000e+00
            307   1.800000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.717440e+00   1.452494e-01   0.000000e+00   0.000000e+00   4.100777e-02   9.998836e-01   1.000042e+00   1.000062e+00   8.241870e-04  -2.859688e-04  -3.985999e-04  -1.210109e-04   1.251364e-03  -1.114874e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.315238e+04   5.927332e+02  -1.433344e+01   0.000000e+00
            312   1.830000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.710959e+00   1.492260e-01   0.000000e+00   0.000000e+00   4.166186e-02   9.998839e-01   1.000042e+00   1.000062e+00   8.222788e-04  -2.870900e-04  -3.997711e-04  -1.238365e-04   1.252257e-03  -1.113818e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.359555e+04   5.980480e+02  -1.433965e+01   0.000000e+00
            317   1.860000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.704426e+00   1.532619e-01   0.000000e+00   0.000000e+00   4.231585e-02   9.998842e-01   1.000042e+00   1.000062e+00   8.203048e-04  -2.882625e-04  -4.009200e-04  -1.267844e-04   1.253083e-03  -1.112706e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.405039e+04   6.031494e+02  -1.433649e+01   0.000000e+00
            322   1.890000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.697842e+00   1.573575e-01   0.000000e+00   0.000000e+00   4.296981e-02   9.998845e-01   1.000041e+00   1.000061e+00   8.182790e-04  -2.894939e-04  -4.020347e-04  -1.298477e-04   1.253851e-03  -1.111563e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.451713e+04   6.083462e+02  -1.431776e+01   0.000000e+00
            327   1.920000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.691208e+00   1.615133e-01   0.000000e+00   0.000000e+00   4.362377e-02   9.998848e-01   1.000041e+00   1.000061e+00   8.162078e-04  -2.907873e-04  -4.031119e-04  -1.330252e-04   1.254564e-03  -1.110396e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.499600e+04   6.136545e+02  -1.429364e+01   0.000000e+00
            332   1.950000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.684525e+00   1.657295e-01   0.000000e+00   0.000000e+00   4.427781e-02   9.998851e-01   1.000041e+00   1.000061e+00   8.141023e-04  -2.921512e-04  -4.041476e-04  -1.363114e-04   1.255239e-03  -1.109224e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.548723e+04   6.188758e+02  -1.425901e+01   0.000000e+00
