# Global statistics file
######################################################
# The quantities are all given in internal units!
#
# (0)  Simulation step
#      Unit = dimensionless
# (1)  Time since Big Bang (cosmological run), Time since start of the simulation (non-cosmological run).
#      Unit = 1.000000e+00 s
#      Unit = 3.168877e-08 yr 
#      Unit = 3.168877e-14 Myr 
# (2)  Scale factor
#      Unit = dimensionless
# (3)  Redshift
#      Unit = dimensionless
# (4)  Total mass in the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (5)  Total gas mass in the simulation (Particle type 0). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (6)  Total dark matter mass in the simulation (Particle type 1 & 2). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (7)  Total sink mass in the simulation (Particle type 3). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (8)  Total stellar mass in the simulation (Particle type 4). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (9)  Total black hole mass in the simulation (Particle type 5). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (10) Total metal mass in the gas phase. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (11) Total metal mass locked in stars. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (12) Total metal mass locked in black holes. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (13) Total kinetic energy (physical). 
#      Unit = 1.000000e+00 erg
# (14) Total internal (thermal) energy of the gas (physical). 
#      Unit = 1.000000e+00 erg
# (15) Total potential energy (physical). 
#      Unit = 1.000000e+00 erg
# (16) Total radiated energy of the gas (physical). 
#      Unit = 1.000000e+00 erg
# (17) Total gas entropy (physical). 
#      Unit = 1.000000e+00 gram**(0.333) * cm**(4.000) * s**(-2.000)
# (18) Comoving centre of mass of the simulation (x coordinate). 
#      Unit = 1.000000e+00 cm
#      Unit = 3.240779e-19 pc
#      Unit = 3.240779e-25 Mpc
# (19) Comoving centre of mass of the simulation (y coordinate). 
#      Unit = 1.000000e+00 cm
#      Unit = 3.240779e-19 pc
#      Unit = 3.240779e-25 Mpc
# (20) Comoving centre of mass of the simulation (z coordinate). 
#      Unit = 1.000000e+00 cm
#      Unit = 3.240779e-19 pc
#      Unit = 3.240779e-25 Mpc
# (21) Comoving momentum of the simulation (x coordinate). 
#      Unit = 1.000000e+00 gram * cm * s**-1
# (22) Comoving momentum of the simulation (y coordinate). 
#      Unit = 1.000000e+00 gram * cm * s**-1
# (23) Comoving momentum of the simulation (z coordinate). 
#      Unit = 1.000000e+00 gram * cm * s**-1
# (24) Comoving angular momentum of the simulation (x coordinate). 
#      Unit = 1.000000e+00 gram * cm**2 * s**-1
# (25) Comoving angular momentum of the simulation (y coordinate). 
#      Unit = 1.000000e+00 gram * cm**2 * s**-1
# (26) Comoving angular momentum of the simulation (z coordinate). 
#      Unit = 1.000000e+00 gram * cm**2 * s**-1
# (27) Sum of instantaneous accretion rate of all black holes in the simulation. 
#      Unit = 1.000000e+00 gram * s**-1
#      Unit = 1.587043e-26 Msun/yr
# (28)  Total mass accreted by black holes in the simulation (not including mass accreted by progenitors that have merged in the current BHs). 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (29)  Total black hole subgrid mass in the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (30) Total Hydrogen (all species) mass in the gas phase of the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (31) Total Molecular Hydrogen mass in the gas phase of the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (32) Total Atomic Hydrogen mass in the gas phase of the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (33) Total Helium (all species) mass in the gas phase of the simulation. 
#      Unit = 1.000000e+00 gram
#      Unit = 5.029144e-34 Msun
# (34) Total Magnetic Energy B2/(2*mu0) in thesimulation. 
#      Unit = 1.000000e+00 erg
# (35) Total DivB error in thesimulation. 
#      Unit = dimensionless
# (36) Total Cross Helicity :: sum(V.B) in thesimulation. 
#      Unit = 1.000000e+00 gram * cm * s**-3 * A**-1 
# (37) Total Magnetic Helicity :: sum(A.B) in thesimulation. 
#      Unit = 1.000000e+00 gram**2 * cm * s**-4 * A**-2
#
#           (0)            (1)            (2)            (3)            (4)            (5)            (6)            (7)            (8)            (9)           (10)           (11)           (12)           (13)           (14)           (15)           (16)           (17)           (18)           (19)           (20)           (21)           (22)           (23)           (24)           (25)           (26)           (27)           (28)           (29)           (30)           (31)           (32)           (33)           (34)            (35)            (36)            (37) 
#          Step           Time              a              z     Total mass       Gas mass        DM mass      Sink mass      Star mass        BH mass     Gas Z mass    Star Z mass      BH Z mass    Kin. Energy    Int. Energy    Pot. energy    Rad. energy    Gas Entropy          CoM x          CoM y          CoM z         Mom. x         Mom. y         Mom. z    Ang. mom. x    Ang. mom. y    Ang. mom. z   BH acc. rate   BH acc. mass   BH sub. mass     Gas H mass    Gas H2 mass    Gas HI mass    Gas He mass    Mag. Energy        DivB err  Cross Helicity   Mag. Helicity 
            102   6.000000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.931208e+00   3.030548e-02   0.000000e+00   0.000000e+00   1.434498e-02   9.998709e-01   1.000046e+00   1.000068e+00   8.533641e-04  -2.518440e-04  -3.795203e-04  -1.147862e-04   1.227369e-03  -1.106614e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.253594e+04   7.607377e+02  -1.035937e+01   0.000000e+00
            107   6.300000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.926882e+00   3.223376e-02   0.000000e+00   0.000000e+00   1.503231e-02   9.998712e-01   1.000046e+00   1.000067e+00   8.531632e-04  -2.525961e-04  -3.788428e-04  -1.125407e-04   1.226588e-03  -1.107306e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.268423e+04   7.393994e+02  -1.045885e+01   0.000000e+00
            112   6.600000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.922510e+00   3.420496e-02   0.000000e+00   0.000000e+00   1.571784e-02   9.998715e-01   1.000046e+00   1.000067e+00   8.529622e-04  -2.533696e-04  -3.782045e-04  -1.103465e-04   1.225862e-03  -1.108024e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.283624e+04   7.178330e+02  -1.056316e+01   0.000000e+00
            117   6.900000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.918092e+00   3.621958e-02   0.000000e+00   0.000000e+00   1.640169e-02   9.998718e-01   1.000045e+00   1.000067e+00   8.527575e-04  -2.541632e-04  -3.776118e-04  -1.082187e-04   1.225195e-03  -1.108762e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.299212e+04   6.963657e+02  -1.067093e+01   0.000000e+00
            122   7.200000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.913627e+00   3.827810e-02   0.000000e+00   0.000000e+00   1.708393e-02   9.998722e-01   1.000045e+00   1.000067e+00   8.525493e-04  -2.549731e-04  -3.770711e-04  -1.061725e-04   1.224597e-03  -1.109516e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.315204e+04   6.752309e+02  -1.078530e+01   0.000000e+00
            128   7.500000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.909113e+00   4.038186e-02   0.000000e+00   0.000000e+00   1.776557e-02   9.998725e-01   1.000045e+00   1.000067e+00   8.523359e-04  -2.557994e-04  -3.765908e-04  -1.042227e-04   1.224077e-03  -1.110284e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.331612e+04   6.507293e+02  -1.090608e+01   0.000000e+00
            133   7.800000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.904552e+00   4.252984e-02   0.000000e+00   0.000000e+00   1.844500e-02   9.998728e-01   1.000045e+00   1.000067e+00   8.521142e-04  -2.566374e-04  -3.761733e-04  -1.023766e-04   1.223635e-03  -1.111057e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.348460e+04   6.311781e+02  -1.102530e+01   0.000000e+00
            138   8.100000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.899942e+00   4.472315e-02   0.000000e+00   0.000000e+00   1.912308e-02   9.998731e-01   1.000045e+00   1.000067e+00   8.518864e-04  -2.574880e-04  -3.758252e-04  -1.006447e-04   1.223285e-03  -1.111841e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.365762e+04   6.126095e+02  -1.114677e+01   0.000000e+00
            143   8.400000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.895283e+00   4.696221e-02   0.000000e+00   0.000000e+00   1.979989e-02   9.998734e-01   1.000045e+00   1.000066e+00   8.516495e-04  -2.583443e-04  -3.755470e-04  -9.903802e-05   1.223028e-03  -1.112623e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.383534e+04   5.951397e+02  -1.126892e+01   0.000000e+00
            148   8.700000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.890574e+00   4.924749e-02   0.000000e+00   0.000000e+00   2.047548e-02   9.998738e-01   1.000045e+00   1.000066e+00   8.513988e-04  -2.592072e-04  -3.753445e-04  -9.756108e-05   1.222868e-03  -1.113398e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.401794e+04   5.791595e+02  -1.139020e+01   0.000000e+00
            153   9.000000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.885815e+00   5.157943e-02   0.000000e+00   0.000000e+00   2.114992e-02   9.998741e-01   1.000045e+00   1.000066e+00   8.511344e-04  -2.600738e-04  -3.752155e-04  -9.621823e-05   1.222805e-03  -1.114165e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.420561e+04   5.653568e+02  -1.151460e+01   0.000000e+00
            158   9.300000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.881004e+00   5.395847e-02   0.000000e+00   0.000000e+00   2.182323e-02   9.998744e-01   1.000045e+00   1.000066e+00   8.508551e-04  -2.609407e-04  -3.751645e-04  -9.501677e-05   1.222846e-03  -1.114918e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.439851e+04   5.543515e+02  -1.163665e+01   0.000000e+00
            163   9.600000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.876142e+00   5.638502e-02   0.000000e+00   0.000000e+00   2.249547e-02   9.998747e-01   1.000045e+00   1.000066e+00   8.505590e-04  -2.618044e-04  -3.751895e-04  -9.395965e-05   1.222989e-03  -1.115649e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.459685e+04   5.452648e+02  -1.176056e+01   0.000000e+00
            168   9.900000e-02      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.871227e+00   5.885948e-02   0.000000e+00   0.000000e+00   2.316665e-02   9.998750e-01   1.000044e+00   1.000066e+00   8.502433e-04  -2.626673e-04  -3.752907e-04  -9.304484e-05   1.223233e-03  -1.116360e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.480079e+04   5.372419e+02  -1.188570e+01   0.000000e+00
            174   1.020000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.866257e+00   6.138336e-02   0.000000e+00   0.000000e+00   2.383782e-02   9.998754e-01   1.000044e+00   1.000066e+00   8.499030e-04  -2.635268e-04  -3.754687e-04  -9.227876e-05   1.223581e-03  -1.117043e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.501038e+04   5.285187e+02  -1.202191e+01   0.000000e+00
            179   1.050000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.861236e+00   6.395514e-02   0.000000e+00   0.000000e+00   2.450714e-02   9.998757e-01   1.000044e+00   1.000065e+00   8.495378e-04  -2.643801e-04  -3.757196e-04  -9.165989e-05   1.224027e-03  -1.117692e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.522610e+04   5.216921e+02  -1.214980e+01   0.000000e+00
            184   1.080000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.856161e+00   6.657610e-02   0.000000e+00   0.000000e+00   2.517552e-02   9.998760e-01   1.000044e+00   1.000065e+00   8.491447e-04  -2.652296e-04  -3.760427e-04  -9.118441e-05   1.224568e-03  -1.118307e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.544799e+04   5.149849e+02  -1.227570e+01   0.000000e+00
            189   1.110000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.851032e+00   6.924665e-02   0.000000e+00   0.000000e+00   2.584300e-02   9.998763e-01   1.000044e+00   1.000065e+00   8.487201e-04  -2.660718e-04  -3.764366e-04  -9.085691e-05   1.225203e-03  -1.118881e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.567626e+04   5.083999e+02  -1.240263e+01   0.000000e+00
            194   1.140000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.845848e+00   7.196716e-02   0.000000e+00   0.000000e+00   2.650959e-02   9.998766e-01   1.000044e+00   1.000065e+00   8.482600e-04  -2.669096e-04  -3.768968e-04  -9.067052e-05   1.225926e-03  -1.119411e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.591111e+04   5.022054e+02  -1.252877e+01   0.000000e+00
            199   1.170000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.840608e+00   7.473802e-02   0.000000e+00   0.000000e+00   2.717530e-02   9.998769e-01   1.000044e+00   1.000065e+00   8.477635e-04  -2.677429e-04  -3.774200e-04  -9.062367e-05   1.226731e-03  -1.119897e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.615272e+04   4.967502e+02  -1.265276e+01   0.000000e+00
            204   1.200000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.835314e+00   7.755958e-02   0.000000e+00   0.000000e+00   2.784017e-02   9.998773e-01   1.000044e+00   1.000065e+00   8.472274e-04  -2.685715e-04  -3.780053e-04  -9.071749e-05   1.227613e-03  -1.120334e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.640129e+04   4.920557e+02  -1.277417e+01   0.000000e+00
            209   1.230000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.829963e+00   8.043224e-02   0.000000e+00   0.000000e+00   2.850421e-02   9.998776e-01   1.000044e+00   1.000065e+00   8.466479e-04  -2.693937e-04  -3.786464e-04  -9.094707e-05   1.228565e-03  -1.120716e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.665704e+04   4.884549e+02  -1.289186e+01   0.000000e+00
            215   1.260000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.824553e+00   8.335747e-02   0.000000e+00   0.000000e+00   2.916848e-02   9.998779e-01   1.000044e+00   1.000064e+00   8.460210e-04  -2.702149e-04  -3.793439e-04  -9.131208e-05   1.229582e-03  -1.121044e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.691977e+04   4.860837e+02  -1.301889e+01   0.000000e+00
            220   1.290000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.819089e+00   8.633378e-02   0.000000e+00   0.000000e+00   2.983109e-02   9.998782e-01   1.000043e+00   1.000064e+00   8.453482e-04  -2.710342e-04  -3.800922e-04  -9.180505e-05   1.230658e-03  -1.121318e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.719042e+04   4.858130e+02  -1.312736e+01   0.000000e+00
            225   1.320000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.813568e+00   8.936238e-02   0.000000e+00   0.000000e+00   3.049295e-02   9.998785e-01   1.000043e+00   1.000064e+00   8.446241e-04  -2.718513e-04  -3.808939e-04  -9.243508e-05   1.231789e-03  -1.121532e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.746886e+04   4.871245e+02  -1.323699e+01   0.000000e+00
            230   1.350000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.807990e+00   9.244368e-02   0.000000e+00   0.000000e+00   3.115409e-02   9.998789e-01   1.000043e+00   1.000064e+00   8.438456e-04  -2.726670e-04  -3.817425e-04  -9.319580e-05   1.232963e-03  -1.121680e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.775528e+04   4.896896e+02  -1.333943e+01   0.000000e+00
            235   1.380000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.802354e+00   9.557806e-02   0.000000e+00   0.000000e+00   3.181453e-02   9.998792e-01   1.000043e+00   1.000064e+00   8.430078e-04  -2.734821e-04  -3.826400e-04  -9.409180e-05   1.234177e-03  -1.121761e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.804990e+04   4.934275e+02  -1.344415e+01   0.000000e+00
            240   1.410000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.796661e+00   9.876589e-02   0.000000e+00   0.000000e+00   3.247429e-02   9.998795e-01   1.000043e+00   1.000064e+00   8.421102e-04  -2.742984e-04  -3.835820e-04  -9.511854e-05   1.235423e-03  -1.121773e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.835293e+04   4.982866e+02  -1.354363e+01   0.000000e+00
            245   1.440000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.790911e+00   1.020075e-01   0.000000e+00   0.000000e+00   3.313340e-02   9.998798e-01   1.000043e+00   1.000064e+00   8.411492e-04  -2.751196e-04  -3.845676e-04  -9.627669e-05   1.236692e-03  -1.121714e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.866458e+04   5.038889e+02  -1.364389e+01   0.000000e+00
            250   1.470000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.785102e+00   1.053034e-01   0.000000e+00   0.000000e+00   3.379189e-02   9.998801e-01   1.000043e+00   1.000063e+00   8.401221e-04  -2.759461e-04  -3.855987e-04  -9.757164e-05   1.237985e-03  -1.121579e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.898506e+04   5.100916e+02  -1.373905e+01   0.000000e+00
            256   1.500000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.779233e+00   1.086549e-01   0.000000e+00   0.000000e+00   3.445088e-02   9.998804e-01   1.000043e+00   1.000063e+00   8.390272e-04  -2.767813e-04  -3.866677e-04  -9.899768e-05   1.239290e-03  -1.121370e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.931385e+04   5.182982e+02  -1.383681e+01   0.000000e+00
            261   1.530000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.773309e+00   1.120606e-01   0.000000e+00   0.000000e+00   3.510835e-02   9.998807e-01   1.000043e+00   1.000063e+00   8.378607e-04  -2.776252e-04  -3.877710e-04  -1.005518e-04   1.240594e-03  -1.121080e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.965258e+04   5.254212e+02  -1.392831e+01   0.000000e+00
            266   1.560000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.767328e+00   1.155217e-01   0.000000e+00   0.000000e+00   3.576531e-02   9.998811e-01   1.000043e+00   1.000063e+00   8.366222e-04  -2.784819e-04  -3.889101e-04  -1.022404e-04   1.241896e-03  -1.120711e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.000078e+04   5.327241e+02  -1.401795e+01   0.000000e+00
            271   1.590000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.761289e+00   1.190385e-01   0.000000e+00   0.000000e+00   3.642178e-02   9.998814e-01   1.000042e+00   1.000063e+00   8.353113e-04  -2.793543e-04  -3.900801e-04  -1.040627e-04   1.243189e-03  -1.120262e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.035866e+04   5.400899e+02  -1.410093e+01   0.000000e+00
            276   1.620000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.755193e+00   1.226115e-01   0.000000e+00   0.000000e+00   3.707779e-02   9.998817e-01   1.000042e+00   1.000063e+00   8.339252e-04  -2.802481e-04  -3.912794e-04  -1.060162e-04   1.244466e-03  -1.119737e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.072646e+04   5.474222e+02  -1.417781e+01   0.000000e+00
            281   1.650000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.749041e+00   1.262409e-01   0.000000e+00   0.000000e+00   3.773337e-02   9.998820e-01   1.000042e+00   1.000063e+00   8.324625e-04  -2.811637e-04  -3.924999e-04  -1.081014e-04   1.245714e-03  -1.119128e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.110437e+04   5.545370e+02  -1.424711e+01   0.000000e+00
            286   1.680000e-01      1.0000000      0.0000000   8.000000e+00   8.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.742832e+00   1.299271e-01   0.000000e+00   0.000000e+00   3.838858e-02   9.998823e-01   1.000042e+00   1.000062e+00   8.309238e-04  -2.821031e-04  -3.937374e-04  -1.103190e-04   1.246928e-03  -1.118438e-03   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.149262e+04   5.613897e+02  -1.431269e+01   0.000000e+00
